"Timestamp","BTOffset","Init_Angles","GraspSteps","CumulativeReward","checkpointVisitedTimes","Vaild_CP","First_CP_Step"
"2024-10-03 22:38:34","0.01116014,-0.04957202,0.1411146","-6.82718,24.02317,22.48466,-6.106259,53.81261,-37.4823","5","0.04045002","47,47,47,46,25,5,0,0,0,0,0,0,0","5","4"
"2024-10-03 22:38:46","0.002846694,-0.04720419,0.1294135","24.24173,33.42224,12.54097,28.83709,32.79418,-49.17361","7","0.02375","40,40,39,34,20,4,0,0,0,0,0,0,0","4","6"
"2024-10-03 22:39:01","-0.00533824,-0.04904644,0.1387813","9.209082,29.19636,16.39707,22.2123,42.83861,-31.05488","17","0.02395001","47,47,45,29,8,2,1,1,0,0,0,0,0","4","4"
"2024-10-03 22:39:14","0.001281889,-0.02807743,0.1320271","3.311396,29.65059,17.12669,35.12185,38.79562,-61.88291","14","0.1059","45,45,45,45,44,36,15,1,0,0,0,0,0","6","4"
"2024-10-03 22:39:30","-0.004475327,0.04265733,0.1429412","-6.175739,14.02984,36.79816,16.71791,47.30386,-35.2958","26","0.4768497","40,40,40,40,40,40,39,38,35,26,10,0,0","10","3"
"2024-10-03 22:39:40","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-03 22:39:50","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-03 22:40:00","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-03 22:40:16","-0.01081896,-0.004556303,0.140828","16.51696,35.72431,13.913,34.27343,12.01402,-49.25093","25","0.16515","47,47,47,46,45,45,36,7,1,0,0,0,0","7","4"
"2024-10-03 22:40:34","0.01316731,-0.0388995,0.1318617","4.140986,26.04941,21.59691,27.89681,41.36938,-35.91747","37","0.06730001","47,47,47,47,43,19,4,0,0,0,0,0,0","5","4"
"2024-10-03 22:40:53","0.002718071,-0.03977711,0.124232","9.312462,33.86112,15.91347,22.23416,14.45002,-40.99753","37","0.0176","14,14,13,13,10,6,1,0,0,0,0,0,0","5","4"
"2024-10-03 22:41:07","-0.004148682,-0.02649412,0.1362861","7.141954,22.61668,25.94736,25.99759,43.21136,-61.1805","16","0.1155","47,47,47,47,47,36,9,3,1,0,0,0,0","6","4"
"2024-10-03 22:41:23","-0.0009909142,-0.03577434,0.1295193","2.593666,41.75692,-0.3494395,28.40818,33.34284,-31.14557","30","0.07995003","45,45,45,45,36,24,9,3,0,0,0,0,0","6","4"
"2024-10-03 22:41:37","-0.000130346,-0.02993444,0.1310066","11.43063,40.0853,2.705829,32.51192,31.76615,-45.91985","15","0.19265","47,47,47,46,44,42,38,26,7,2,0,0,0","8","4"
"2024-10-06 08:19:49","-0.004998172,-0.01860962,0.1375355","27.17048,31.93416,20.40367,29.86399,14.96526,-39.54472","12","0.17885","45,45,45,45,45,44,33,14,6,1,0,0,0","7","6"
"2024-10-06 08:20:06","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:20:21","0.007419328,-0.03242436,0.1365564","-5.29667,39.22601,4.419706,22.14007,38.58476,-43.73112","11","0.1177","46,46,45,45,44,35,12,2,1,0,0,0,0","6","4"
"2024-10-06 08:20:35","0.001197353,-0.05367544,0.1252146","-6.063639,43.59688,-1.376348,25.31784,34.82084,-39.16111","17","0.01935","41,41,38,26,11,3,0,0,0,0,0,0,0","4","4"
"2024-10-06 08:20:48","-4.529534E-05,-0.004673599,0.1439155","15.04327,29.939,20.23322,31.55158,29.29098,-49.27993","12","0.1726","46,46,46,46,46,44,32,19,4,0,0,0,0","7","4"
"2024-10-06 08:21:04","-0.0162613,-0.04042864,0.141211","14.50413,30.56078,16.34599,14.63769,43.04105,-54.01067","26","0.0557","46,46,45,45,33,15,5,3,0,0,0,0,0","5","4"
"2024-10-06 08:21:17","-0.003028063,0.02356616,0.139684","-6.978576,12.29906,41.80286,25.13966,47.38964,-53.4226","10","0.2003","48,47,47,47,47,47,44,14,3,0,0,0,0","7","3"
"2024-10-06 08:21:30","0.005303062,-0.05373503,0.1289866","11.8652,34.53093,12.21796,31.22106,35.54283,-37.42273","11","0.0071","11,10,10,10,6,3,0,0,0,0,0,0,0","5","5"
"2024-10-06 08:21:46","0.0002412144,0.009839269,0.144455","30.93213,26.53106,28.17086,29.02489,16.23813,-46.21712","21","0.1175","47,46,46,46,46,43,10,2,0,0,0,0,0","6","4"
"2024-10-06 08:22:00","0.004914943,-0.03442219,0.1348356","-0.544963,34.44105,11.06882,22.47631,40.82324,-48.45974","13","0.08195002","47,47,47,47,41,24,6,2,1,1,1,0,0","6","4"
"2024-10-06 08:22:14","-0.001879275,-0.02265516,0.1431864","20.74361,30.61716,16.95103,28.57738,40.77412,-18.24249","13","0.1389","47,47,47,47,45,42,24,9,3,0,0,0,0","7","4"
"2024-10-06 08:22:27","-0.0009798687,-0.02091457,0.1346678","3.883215,31.15332,16.33148,20.1241,39.19071,-26.82396","10","0.1604","40,40,40,40,40,40,31,10,2,0,0,0,0","7","11"
"2024-10-06 08:22:41","0.001883151,-0.002962977,0.1397457","12.61781,27.54109,23.27896,40.87071,33.61742,-68.34422","17","0.2641","47,47,47,47,47,45,45,32,10,2,0,0,0","8","4"
"2024-10-06 08:22:56","-0.002147414,-0.02813448,0.1373484","1.143506,24.61542,27.23978,56.2704,32.50151,-77.64823","21","0.1089","47,47,47,47,46,36,10,0,0,0,0,0,0","6","4"
"2024-10-06 08:23:09","-0.00269668,-0.04018861,0.1397914","1.112896,32.76445,13.28663,24.33688,41.34727,-44.92657","14","0.03700002","42,42,41,37,18,3,1,0,0,0,0,0,0","4","5"
"2024-10-06 08:23:27","0.004749335,-0.05153206,0.1238965","11.18208,39.55408,4.162138,35.16628,38.09057,-56.23469","33","0.007500001","12,12,12,11,6,1,1,0,0,0,0,0,0","4","23"
"2024-10-06 08:23:39","0.006763401,-0.01984917,0.1423493","8.981291,22.80009,27.24902,25.57777,43.91676,-32.53437","9","0.2103499","48,48,47,47,47,45,38,19,6,1,0,0,0","7","3"
"2024-10-06 08:23:52","-1.65822E-05,-0.03219889,0.1352063","-12.18869,36.25361,7.320009,31.89778,51.40228,-63.33507","10","0.1536","47,47,47,47,47,42,28,12,6,1,0,0,0","7","4"
"2024-10-06 08:24:04","-0.00257901,-0.017408,0.1395899","3.079439,29.7897,17.53094,21.85358,41.39335,-50.89451","6","0.13685","47,47,47,47,47,44,25,7,0,0,0,0,0","7","4"
"2024-10-06 08:24:17","-0.001846358,-0.03809447,0.143697","7.601351,38.88829,2.883007,21.90419,47.59885,-43.97316","10","0.0693","47,47,47,46,35,24,12,3,0,0,0,0,0","6","4"
"2024-10-06 08:24:33","-0.0005135071,-0.02135145,0.1359607","-2.953538,39.62683,4.630489,40.25632,34.69643,-46.21583","25","0.2227499","45,45,45,45,45,44,38,23,6,1,0,0,0","8","4"
"2024-10-06 08:24:46","0.01944978,-0.05264854,0.1429751","11.20539,29.74188,17.38221,25.12663,39.18528,-41.57809","14","0.03425001","29,28,28,25,20,11,2,1,0,0,0,0,0","5","4"
"2024-10-06 08:24:57","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:25:16","-0.006287739,-0.04053184,0.1279539","-1.397678,45.73105,-6.921165,35.31958,46.76735,-57.05651","45","0.04495","13,13,12,11,11,8,6,4,0,0,0,0,0","6","4"
"2024-10-06 08:25:29","-0.003866936,-0.02495717,0.1404206","7.867606,28.02671,20.04516,20.35809,41.22786,-32.42353","11","0.12105","47,47,47,47,47,40,21,8,1,0,0,0,0","6","4"
"2024-10-06 08:25:43","0.009519247,-0.03891758,0.1252522","11.09191,36.35743,8.768973,38.33513,41.16521,-67.69932","13","0.09880001","43,43,42,42,38,30,24,17,6,2,1,0,0","7","4"
"2024-10-06 08:26:00","-0.005493261,-0.02260983,0.1433502","-3.008882,28.46844,18.3881,13.16251,48.18057,-52.7503","31","0.18715","47,47,47,47,46,45,35,22,5,0,0,0,0","7","4"
"2024-10-06 08:26:13","0.005766138,-0.03471626,0.1274429","17.35763,32.99964,15.22833,35.29934,29.70282,-55.00834","13","0.05370001","42,41,41,38,22,11,4,3,0,0,0,0,0","5","6"
"2024-10-06 08:26:26","-0.009034608,-0.04100738,0.1347267","2.526233,36.25358,7.715699,18.29517,41.85025,-43.88813","11","0.09640002","44,44,44,44,40,26,9,3,0,0,0,0,0","6","4"
"2024-10-06 08:26:38","0.002491718,-0.04802667,0.1228805","19.72285,25.8461,24.9447,44.07277,38.6651,-46.51817","5","0.01125","11,7,6,4,3,2,2,2,1,1,1,0,0","3","6"
"2024-10-06 08:26:51","-0.008783789,-0.04361543,0.1311618","3.34143,32.13236,15.59871,25.55983,34.25097,-47.51033","9","0.045","37,37,37,35,25,12,2,0,0,0,0,0,0","5","4"
"2024-10-06 08:27:01","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:27:13","-0.004376363,-0.02564025,0.1354915","10.65495,32.19239,14.78914,34.65968,42.47305,-61.54549","9","0.1521","43,43,43,43,41,38,28,12,3,0,0,0,0","7","4"
"2024-10-06 08:27:27","0.005059061,0.002544638,0.1411294","3.956505,31.27417,14.00996,10.74798,47.95678,-29.61447","13","0.11675","47,47,47,47,47,39,8,0,0,0,0,0,0","6","4"
"2024-10-06 08:27:37","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:27:56","-0.0005997429,-0.0248619,0.1349841","6.431171,32.29033,16.46268,15.67071,27.87763,-41.85384","39","0.15025","47,47,47,47,47,38,26,6,4,2,0,0,0","7","4"
"2024-10-06 08:28:06","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:28:16","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:28:30","-0.009430777,-0.02844127,0.1406703","11.00681,26.23197,23.63079,19.07437,34.13254,-52.95048","15","0.1834","46,46,46,46,46,44,33,11,2,0,0,0,0","7","4"
"2024-10-06 08:28:44","0.004740044,-0.002606424,0.1443562","0.7242927,28.0906,24.77481,26.87794,17.04307,-50.46368","16","0.35195","47,47,47,47,47,47,47,42,19,7,2,0,0","8","4"
"2024-10-06 08:29:00","-0.009377655,-0.006617024,0.1412824","14.7492,35.1497,13.83984,38.67981,20.91514,-51.9412","27","0.23635","47,47,47,47,46,46,43,27,6,1,1,0,0","8","4"
"2024-10-06 08:29:12","0.003929114,-0.05329321,0.1316341","3.588211,30.12885,16.71773,25.41179,42.94313,-52.35147","8","0.02575001","30,30,30,23,14,7,4,1,0,0,0,0,0","4","9"
"2024-10-06 08:29:28","0.001404254,-0.05477288,0.1364946","-0.4153622,31.65409,14.23875,24.75821,42.66056,-53.54152","24","0.0232","45,45,44,31,18,7,2,0,0,0,0,0,0","4","4"
"2024-10-06 08:29:42","0.000636491,-0.02461487,0.1332213","3.984373,33.01542,14.40966,36.03079,33.88515,-46.92968","16","0.12285","47,47,47,47,47,39,20,4,1,0,0,0,0","6","4"
"2024-10-06 08:29:56","0.01503544,-0.03483221,0.1443948","-15.32341,31.26954,13.94888,23.1199,44.77528,-56.78483","16","0.08795002","46,46,46,46,40,25,10,2,1,1,0,0,0","6","4"
"2024-10-06 08:30:10","0.002460716,-0.0212279,0.1395172","6.69052,34.98897,9.627148,30.00383,41.68081,-47.09613","15","0.17715","47,47,47,47,47,45,37,13,0,0,0,0,0","7","4"
"2024-10-06 08:30:23","0.001080365,-0.0302294,0.1360493","8.719663,35.57629,9.2605,30.91953,38.7315,-48.48822","12","0.12345","47,47,47,47,46,45,22,5,2,0,0,0,0","6","4"
"2024-10-06 08:30:33","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:30:50","-0.009990115,-0.03850022,0.1248391","7.291366,41.1223,0.07270662,37.24819,49.18491,-70.37097","30","0.0552","27,27,26,26,24,20,6,1,0,0,0,0,0","6","4"
"2024-10-06 08:31:03","0.00642059,-0.0257756,0.1338174","4.24916,24.41272,26.19215,37.7323,39.034,-70.74859","14","0.06824999","33,33,33,32,32,20,5,0,0,0,0,0,0","6","4"
"2024-10-06 08:31:17","0.01135391,-0.04247947,0.1188276","4.407658,43.74737,-1.459255,46.62491,32.01284,-66.10291","14","0.01095","14,14,14,12,7,3,1,1,1,0,0,0,0","4","6"
"2024-10-06 08:31:31","0.00197354,0.01710747,0.1427575","14.3676,16.89072,33.27514,3.022641,51.96373,-35.3912","14","0.15195","47,47,47,47,47,46,21,5,0,0,0,0,0","6","4"
"2024-10-06 08:31:43","0.006700109,0.007665996,0.1434416","-5.104507,17.80979,32.15189,3.536621,53.2998,-25.01059","8","0.12","45,45,45,45,45,42,11,1,0,0,0,0,0","6","4"
"2024-10-06 08:32:03","0.007308517,-0.0297489,0.1279876","12.95345,37.87669,8.472226,32.68719,26.25222,-48.83076","46","0.1504","47,47,47,47,45,44,31,14,4,0,0,0,0","7","4"
"2024-10-06 08:32:17","-0.001649708,-0.03172623,0.1434325","4.856129,26.99692,20.57137,22.57547,46.96815,-44.6423","17","0.06374999","47,47,47,47,37,18,2,0,0,0,0,0,0","5","4"
"2024-10-06 08:32:31","-0.001300506,-0.03948239,0.1328222","2.11873,23.05406,26.17002,23.95373,50.24152,-49.312","15","0.06785001","47,47,47,47,39,18,0,0,0,0,0,0,0","5","4"
"2024-10-06 08:32:50","0.01740937,-0.0327097,0.1437213","6.883377,27.1681,21.11767,43.17466,38.48412,-46.17583","43","0.08730004","47,47,47,47,43,22,1,0,0,0,0,0,0","5","4"
"2024-10-06 08:33:05","0.01648608,-0.05190222,0.1171478","13.58551,39.63268,3.184182,39.29489,39.774,-60.48855","17","0.03110001","25,22,22,22,20,10,1,1,1,0,0,0,0","5","4"
"2024-10-06 08:33:22","-0.001233238,-0.01620258,0.141063","-9.764841,23.28549,26.42684,27.59845,45.03196,-36.09963","34","0.1431","48,47,47,47,46,38,25,4,1,0,0,0,0","7","3"
"2024-10-06 08:33:34","-0.01324952,-0.03415479,0.1404105","-13.13423,47.26706,-10.87161,27.52192,46.90271,-50.48621","6","0.06215","46,46,46,43,36,20,8,2,1,0,0,0,0","5","4"
"2024-10-06 08:33:49","-0.01150187,-0.04283724,0.1322309","8.29667,32.77785,14.6934,15.1798,31.10119,-49.37505","20","0.05805","46,45,45,41,37,14,1,0,0,0,0,0,0","5","4"
"2024-10-06 08:33:59","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:34:13","-0.0005264897,-0.04088246,0.1304402","-6.653089,34.97883,10.5275,34.44855,36.9791,-49.99936","14","0.0697","47,47,47,47,46,18,1,1,0,0,0,0,0","5","4"
"2024-10-06 08:34:25","0.004673822,-0.02959774,0.1325623","7.800254,25.40617,27.59747,21.77467,20.77952,-51.54095","8","0.1407","47,47,47,47,47,36,18,2,0,0,0,0,0","6","4"
"2024-10-06 08:34:40","0.01135856,-0.03900023,0.1404957","-7.007861,31.29164,13.90293,36.60918,48.24171,-62.69854","18","0.06475002","47,47,47,47,32,19,5,3,1,0,0,0,0","5","4"
"2024-10-06 08:34:54","0.009687036,-0.05421353,0.1218901","-5.181248,35.6031,10.48847,48.62001,31.79408,-60.30454","17","0.01005","14,14,13,6,1,1,1,1,0,0,0,0,0","3","36"
"2024-10-06 08:35:06","0.003981669,-0.02584987,0.1407496","-7.408016,26.00343,23.69729,15.64518,32.90603,-53.11077","5","0.1197","47,47,47,47,46,40,22,9,5,1,0,0,0","6","4"
"2024-10-06 08:35:20","-0.0009498764,-0.03724628,0.1359512","-0.8593341,25.20843,25.41111,44.79887,27.89511,-46.94786","16","0.05840001","47,47,47,45,33,8,0,0,0,0,0,0,0","5","4"
"2024-10-06 08:35:34","0.004314722,-0.05305857,0.1174679","-7.575001,47.49924,-9.896672,36.74125,42.29706,-56.81598","17","0.0253","19,19,19,19,16,5,3,1,1,0,0,0,0","5","7"
"2024-10-06 08:35:49","-0.003611269,-0.01987907,0.137344","17.90161,34.31736,11.91355,35.40157,32.70322,-54.80222","23","0.15985","46,46,46,45,45,44,30,3,0,0,0,0,0","7","4"
"2024-10-06 08:36:04","0.01889855,-0.02637865,0.1366304","7.313904,27.36218,21.8775,43.93385,33.33527,-64.83398","19","0.2093","45,45,45,45,45,43,40,21,6,1,0,0,0","7","4"
"2024-10-06 08:36:17","0.01447115,-0.03823912,0.1289847","16.87714,38.23869,8.066083,22.99332,22.6502,-52.92107","13","0.06219999","42,41,40,40,33,18,3,2,2,0,0,0,0","5","4"
"2024-10-06 08:36:35","-0.01175742,-0.05176264,0.1426945","22.26946,29.55136,17.2097,23.76974,39.55196,-25.65411","34","0.02815001","45,44,42,37,20,7,3,1,1,0,0,0,0","4","5"
"2024-10-06 08:36:54","0.001831917,-0.03793132,0.1386862","1.783145,32.33078,13.52352,11.85127,37.12609,-29.14958","41","0.08030001","41,39,39,39,35,24,10,7,1,0,0,0,0","6","4"
"2024-10-06 08:37:08","0.004393052,0.005207595,0.1418533","-1.671797,18.20814,30.96373,2.868233,56.0111,-21.77076","16","0.1155","47,47,47,47,47,36,2,0,0,0,0,0,0","6","4"
"2024-10-06 08:37:20","0.005107492,-0.0188272,0.1402007","-15.93286,20.91127,28.40935,20.66156,49.45562,-28.12756","8","0.18985","49,49,49,48,48,48,35,8,0,0,0,0,0","7","2"
"2024-10-06 08:37:40","0.001046027,-0.01716344,0.1396935","7.48507,29.15732,19.693,24.88017,30.00454,-56.42133","47","0.18615","47,47,47,47,47,45,33,5,1,0,0,0,0","7","4"
"2024-10-06 08:37:50","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:38:08","-0.002210289,-0.04687858,0.1184986","14.40449,39.3858,4.560864,50.48092,33.47533,-75.47764","35","0.0157","11,11,11,11,10,1,0,0,0,0,0,0,0","5","20"
"2024-10-06 08:38:24","-0.003324106,-0.03018349,0.1322368","6.711242,37.13634,8.399322,20.20625,28.98945,-46.12222","25","0.09990001","46,46,46,46,44,32,14,6,0,0,0,0,0","6","4"
"2024-10-06 08:38:45","-0.006469574,-0.0277545,0.1411536","-2.845364,33.03983,12.01462,28.2137,41.2976,-30.54332","49","0.09885003","46,46,46,46,42,30,14,3,0,0,0,0,0","6","4"
"2024-10-06 08:38:59","0.002859567,-0.01309691,0.1409039","4.863532,22.1059,29.79494,11.20579,28.71853,-39.47171","16","0.1424","47,47,47,47,47,46,25,8,2,0,0,0,0","7","4"
"2024-10-06 08:39:14","0.0009738896,-0.0366616,0.1386406","-2.361385,32.88481,11.85394,20.31488,41.5055,-48.05604","22","0.06305001","47,47,47,47,33,18,4,0,0,0,0,0,0","5","4"
"2024-10-06 08:39:32","0.001063412,-0.05320568,0.1235261","6.027815,37.88295,4.897697,30.98446,41.63264,-54.95453","37","0.007350001","15,14,13,12,5,0,0,0,0,0,0,0,0","4","4"
"2024-10-06 08:39:47","0.003462046,-0.05041153,0.14167","0.9811624,33.97396,9.081239,7.882294,47.25827,-43.50817","22","0.05280001","47,47,47,45,26,5,3,1,0,0,0,0,0","5","4"
"2024-10-06 08:40:04","-0.004382901,-0.02227447,0.1393735","14.561,38.32243,4.115311,29.89713,40.21463,-51.90687","31","0.10625","45,45,45,44,44,36,12,3,0,0,0,0,0","6","4"
"2024-10-06 08:40:14","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:40:27","0.007146999,-0.05453425,0.1242962","11.1106,50.12451,-17.48329,27.29819,58.71698,-60.66827","8","0.0115","10,10,9,8,7,4,1,0,0,0,0,0,0","5","15"
"2024-10-06 08:40:40","0.004372281,-0.01438139,0.1391695","4.03771,29.33843,16.71554,30.97107,49.05452,-74.26651","13","0.1662","47,47,47,47,47,44,32,3,1,1,0,0,0","7","4"
"2024-10-06 08:40:56","0.01635675,-0.04574925,0.1215349","5.975341,38.41343,3.336785,38.22168,47.58226,-71.05169","25","0.023","42,40,40,35,17,4,0,0,0,0,0,0,0","4","4"
"2024-10-06 08:41:11","-0.003893181,-0.007121579,0.1420635","11.09097,24.74746,24.48075,21.74595,36.91539,-35.1917","19","0.14115","47,47,47,47,47,45,23,5,0,0,0,0,0","6","4"
"2024-10-06 08:41:26","-0.01184557,0.0001837201,0.1438804","2.504615,8.123379,47.86072,30.46123,27.12485,-70.62256","20","0.0648","47,47,47,46,43,13,1,0,0,0,0,0,0","5","4"
"2024-10-06 08:41:38","0.01019757,-0.04744934,0.1185119","12.0982,39.60696,4.418279,53.2481,29.85347,-71.90292","10","0.0063","10,9,9,8,6,4,3,3,0,0,0,0,0","5","4"
"2024-10-06 08:41:51","0.0197943,-0.04999192,0.1382613","-8.287393,35.81875,6.667076,25.13656,43.72313,-45.19707","8","0.0478","41,41,41,36,26,19,6,1,0,0,0,0,0","5","4"
"2024-10-06 08:42:08","-0.004380695,-0.02234915,0.1412","16.37118,36.27526,7.279698,33.36263,38.63103,-51.24118","33","0.09640001","47,47,47,46,45,34,6,1,0,0,0,0,0","6","4"
"2024-10-06 08:42:25","0.008105495,-0.03794954,0.1346702","6.604756,30.56367,15.11727,34.16011,41.51804,-54.26016","32","0.03295001","39,39,39,34,25,6,1,0,0,0,0,0,0","5","4"
"2024-10-06 08:42:38","-0.003292251,-0.04195223,0.1396983","8.010248,31.21001,13.59285,23.97288,44.21276,-60.88024","9","0.0214","46,46,46,27,10,2,1,0,0,0,0,0,0","4","4"
"2024-10-06 08:42:50","0.01362234,-0.0279229,0.1441725","-2.907316,21.19062,27.9811,13.87053,45.07325,-32.36474","7","0.09560004","47,47,47,47,44,23,3,0,0,0,0,0,0","5","4"
"2024-10-06 08:43:08","0.003118699,-0.02983863,0.1443713","19.87833,36.50101,6.877428,33.0298,38.41692,-20.97996","33","0.05680001","46,46,46,44,35,7,1,0,0,0,0,0,0","5","4"
"2024-10-06 08:43:21","0.01111046,-0.04825737,0.1250604","-8.1909,38.15527,5.117563,30.90679,34.63023,-47.04444","12","0.0037","6,6,5,5,3,1,0,0,0,0,0,0,0","4","15"
"2024-10-06 08:43:41","-0.002677971,-0.02424152,0.142556","12.64633,20.59322,29.18122,23.42201,42.25136,-39.86788","45","0.09675001","47,47,47,46,46,34,11,2,0,0,0,0,0","6","4"
"2024-10-06 08:43:55","0.001951138,0.02494379,0.1360348","15.26645,12.80483,38.90131,15.24637,48.62854,-40.69595","17","0.2102499","47,47,47,47,47,47,46,14,1,0,0,0,0","7","4"
"2024-10-06 08:44:14","-0.00159958,-0.04780782,0.1344033","14.7152,27.75698,19.87276,24.17694,36.62772,-54.03241","41","0.03930001","47,47,46,43,27,11,2,0,0,0,0,0,0","5","4"
"2024-10-06 08:44:27","-0.001313294,-0.01530955,0.1372535","1.513549,33.51868,13.09756,36.73036,29.62735,-66.77451","11","0.11495","46,46,46,46,46,32,12,3,0,0,0,0,0","6","5"
"2024-10-06 08:44:37","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:44:50","0.005201924,-0.02490306,0.1418413","7.41135,24.19477,24.02258,32.23403,45.7854,-61.17405","12","0.06955001","47,47,47,47,40,16,3,0,0,0,0,0,0","5","4"
"2024-10-06 08:45:07","0.0133336,-0.03354846,0.1449546","2.899919,29.15317,17.64835,31.66578,34.9635,-37.42517","29","0.06615001","47,47,47,46,39,15,3,2,2,1,1,0,0","5","4"
"2024-10-06 08:45:19","0.005368747,-0.05321806,0.1227695","-1.892094,42.01373,-1.748059,34.98948,40.55822,-51.78305","8","0","28,8,1,0,0,0,0,0,0,0,0,0,0","1","15"
"2024-10-06 08:45:31","0.01378728,-0.03101382,0.140279","11.6318,24.88204,23.50168,22.72086,39.09848,-28.67344","7","0.04845","47,47,47,46,33,7,1,1,0,0,0,0,0","5","4"
"2024-10-06 08:45:48","-0.005455747,-0.01900193,0.1384622","1.59757,20.81527,28.89826,24.65899,42.65671,-37.17501","30","0.12675","47,47,47,47,47,45,16,3,1,0,0,0,0","6","4"
"2024-10-06 08:46:05","-0.0005388036,-0.04199592,0.1441977","10.81979,29.42175,15.40531,10.253,47.36944,-26.51262","31","0.04340001","41,40,39,33,26,4,2,0,0,0,0,0,0","5","4"
"2024-10-06 08:46:20","-0.0003118291,-0.0255207,0.138096","20.80065,40.68871,0.6627045,26.65822,35.31947,-31.37812","18","0.06215","46,46,46,45,38,17,3,0,0,0,0,0,0","5","4"
"2024-10-06 08:46:35","0.002014568,-0.02163211,0.1384622","16.91467,36.67553,7.752847,19.67216,31.5863,-23.84035","21","0.1308","45,45,44,44,44,42,20,3,1,1,0,0,0","6","4"
"2024-10-06 08:46:49","-0.008233645,-0.03587995,0.1410227","17.73591,27.07409,19.81018,27.57251,43.56725,-44.40922","20","0.04415001","45,44,43,41,25,8,3,2,1,0,0,0,0","5","4"
"2024-10-06 08:47:05","-0.003921028,0.001389455,0.1445233","16.39342,25.99032,21.27495,26.37741,43.74403,-47.77192","23","0.1048","47,47,47,47,45,38,12,1,0,0,0,0,0","6","4"
"2024-10-06 08:47:15","0,0,0","0,0,0,0,0,0","0","0","0","0","0"
"2024-10-06 08:47:27","0.008557352,-0.03430539,0.1403688","9.77144,30.34749,14.67934,23.14456,42.83699,-50.92984","6","0.07879999","42,42,41,41,38,29,18,7,1,0,0,0,0","6","4"
"2024-10-06 08:47:40","-0.01141531,-0.02220844,0.1414651","2.207562,25.16488,21.09904,-0.6445721,49.82367,-54.42389","11","0.12175","47,47,47,47,47,41,11,0,0,0,0,0,0","6","4"
"2024-10-06 08:47:53","0.006794336,0.02624622,0.1331762","2.484534,12.17261,38.56868,12.41506,58.77288,-18.85803","9","0.3101","45,45,45,45,45,45,45,43,9,0,0,0,0","8","6"
"2024-10-06 08:48:07","-0.00709659,-0.05452479,0.1251283","0.00148654,34.44965,11.61463,20.13424,29.33226,-33.70308","18","0.0174","29,29,28,23,10,1,0,0,0,0,0,0,0","4","4"
"2024-10-06 08:48:23","-0.005277513,-0.02770541,0.1441635","3.871175,20.81818,28.30893,21.72235,42.49417,-45.06557","26","0.08560003","47,47,47,47,44,21,0,0,0,0,0,0,0","5","4"
"2024-10-06 08:48:43","0.01319787,-0.04720246,0.1215222","8.979742,26.6523,22.51715,38.89037,33.81251,-54.26103","47","0.06009999","21,21,21,21,21,20,9,1,0,0,0,0,0","6","19"
"2024-10-06 08:48:57","0.01758459,0.04977399,0.1363496","16.08679,15.01418,34.46372,11.21177,52.15376,-20.08252","16","0.4499998","48,47,47,47,47,47,47,47,44,23,6,0,0","9","3"
"2024-10-06 08:49:10","-0.0006086887,-0.003748283,0.144157","-6.709579,26.95995,19.7772,27.96344,47.27926,-52.38514","11","0.2074999","48,47,47,47,47,47,46,15,2,0,0,0,0","7","3"
"2024-10-06 08:49:25","-0.005575281,-0.01082597,0.1410688","11.80679,29.17718,19.78996,20.0933,25.6105,-29.46732","22","0.18865","47,47,47,47,47,47,35,4,0,0,0,0,0","7","4"
"2024-10-06 08:19:49","-0.007763317,-0.05368362,0.122309","8.136344,44.36396,-3.694449,38.58882,43.74707,-66.31872","6","0.0093","19,17,14,14,6,1,0,0,0,0,0,0,0","4","4"
"2024-10-06 08:20:10","-0.0048276,-0.01556408,0.1425075","7.388506,27.20937,23.15341,25.57099,33.40662,-41.98453","16","0.2142999","48,47,47,47,47,46,44,18,4,1,0,0,0","7","3"
"2024-10-06 08:20:27","-0.002470382,-0.0266089,0.1396588","11.60769,24.73796,26.62131,17.19339,33.14365,-41.03978","31","0.13135","47,47,47,47,46,40,23,8,1,1,0,0,0","6","4"
"2024-10-06 08:20:43","-0.002652373,-0.007927019,0.1447154","-2.367331,22.75021,26.84313,8.999132,48.13367,-42.55589","26","0.19165","47,47,47,47,47,46,34,20,7,1,0,0,0","7","4"
